#id: 3223230345
#name: H.sapiens - Brain (Integrated)
#score: 24.07
#description: integrated dataset: weighted average of all H.sapiens BRAIN, Interaction consistency score: 24.07, Coverage: 57
#organ: BRAIN
#integrated: true
#coverage: 57
#publication_year: 2021
#filename: 9606-BRAIN-integrated.txt
#
#internal_id	string_external_id	abundance
4445301	9606.ENSP00000369325	0.357
4436877	9606.ENSP00000290607	0.356
4440383	9606.ENSP00000332674	0.356
4448466	9606.ENSP00000407763	0.356
4444296	9606.ENSP00000363068	0.356
4449981	9606.ENSP00000441235	0.355
4435128	9606.ENSP00000262717	0.355
4445015	9606.ENSP00000367406	0.355
4448595	9606.ENSP00000411124	0.354
4439966	9606.ENSP00000327959	0.354
4438825	9606.ENSP00000312814	0.352
4448913	9606.ENSP00000417601	0.352
4438034	9606.ENSP00000304250	0.351
4447755	9606.ENSP00000392513	0.351
4437529	9606.ENSP00000298943	0.351
4451158	9606.ENSP00000476225	0.35
4441281	9606.ENSP00000342805	0.35
4443190	9606.ENSP00000357789	0.349
4440420	9606.ENSP00000333019	0.349
4448741	9606.ENSP00000414597	0.349
4446566	9606.ENSP00000379826	0.348
4434654	9606.ENSP00000258774	0.348
4449574	9606.ENSP00000431083	0.348
4434935	9606.ENSP00000261726	0.348
4442922	9606.ENSP00000356575	0.347
4433388	9606.ENSP00000227451	0.347
4438253	9606.ENSP00000306760	0.346
4435163	9606.ENSP00000262916	0.346
4448582	9606.ENSP00000410926	0.345
4444830	9606.ENSP00000366314	0.345
4449669	9606.ENSP00000433378	0.345
4441428	9606.ENSP00000344465	0.345
4444371	9606.ENSP00000363452	0.344
4438691	9606.ENSP00000311447	0.344
4440000	9606.ENSP00000328236	0.344
4445855	9606.ENSP00000374135	0.343
4439630	9606.ENSP00000323720	0.343
4434254	9606.ENSP00000252804	0.342
4448520	9606.ENSP00000409555	0.342
4444207	9606.ENSP00000362634	0.341
4450722	9606.ENSP00000463978	0.34
4433004	9606.ENSP00000217188	0.34
4444589	9606.ENSP00000364731	0.34
4434206	9606.ENSP00000252050	0.339
4437306	9606.ENSP00000296564	0.339
4450426	9606.ENSP00000453307	0.339
4439475	9606.ENSP00000321805	0.338
4448518	9606.ENSP00000409542	0.337
4449395	9606.ENSP00000427342	0.336
4450947	9606.ENSP00000470185	0.336
4450990	9606.ENSP00000471418	0.336
4451405	9606.ENSP00000479608	0.336
4451649	9606.ENSP00000482241	0.336
4439114	9606.ENSP00000317272	0.336
4437858	9606.ENSP00000302485	0.336
4445407	9606.ENSP00000369889	0.335
4450352	9606.ENSP00000451263	0.335
4438672	9606.ENSP00000311291	0.335
4436168	9606.ENSP00000274963	0.334
4447375	9606.ENSP00000386439	0.334
4433674	9606.ENSP00000236980	0.333
4441177	9606.ENSP00000341684	0.332
4437956	9606.ENSP00000303394	0.332
4448205	9606.ENSP00000401946	0.332
4437280	9606.ENSP00000296443	0.332
4447526	9606.ENSP00000387760	0.332
4439435	9606.ENSP00000321345	0.332
4451536	9606.ENSP00000480890	0.331
4434587	9606.ENSP00000257934	0.331
4438382	9606.ENSP00000308024	0.331
4438776	9606.ENSP00000312326	0.33
4446570	9606.ENSP00000379842	0.33
4449483	9606.ENSP00000429022	0.33
4433717	9606.ENSP00000238714	0.33
4433488	9606.ENSP00000230036	0.33
4442595	9606.ENSP00000355045	0.33
4434267	9606.ENSP00000252996	0.33
4443969	9606.ENSP00000361653	0.329
4444815	9606.ENSP00000366243	0.328
4451611	9606.ENSP00000481750	0.328
4434208	9606.ENSP00000252085	0.328
4442447	9606.ENSP00000354305	0.328
4440424	9606.ENSP00000333097	0.328
4432646	9606.ENSP00000064778	0.327
4445603	9606.ENSP00000371233	0.327
4446565	9606.ENSP00000379823	0.326
4435588	9606.ENSP00000265343	0.326
4438828	9606.ENSP00000312946	0.326
4450770	9606.ENSP00000465261	0.324
4451428	9606.ENSP00000479860	0.324
4439136	9606.ENSP00000317542	0.324
4439448	9606.ENSP00000321449	0.323
4441336	9606.ENSP00000343445	0.323
4446674	9606.ENSP00000380495	0.323
4432788	9606.ENSP00000201979	0.323
4443120	9606.ENSP00000357545	0.323
4442029	9606.ENSP00000350267	0.322
4440471	9606.ENSP00000333657	0.322
4439970	9606.ENSP00000328004	0.321
4443227	9606.ENSP00000357915	0.321
4434889	9606.ENSP00000261499	0.32
4444446	9606.ENSP00000363873	0.32
4450732	9606.ENSP00000464162	0.32
4436816	9606.ENSP00000289528	0.32
4434300	9606.ENSP00000253362	0.319
4440426	9606.ENSP00000333157	0.318
4446032	9606.ENSP00000376304	0.318
4443732	9606.ENSP00000360425	0.318
4450818	9606.ENSP00000466690	0.318
4449541	9606.ENSP00000430276	0.318
4447509	9606.ENSP00000387498	0.318
4442092	9606.ENSP00000350961	0.317
4432953	9606.ENSP00000216373	0.317
4448431	9606.ENSP00000406873	0.316
4450437	9606.ENSP00000453858	0.316
4435581	9606.ENSP00000265316	0.316
4442968	9606.ENSP00000356814	0.315
4433375	9606.ENSP00000226578	0.315
4439693	9606.ENSP00000324532	0.315
4446836	9606.ENSP00000381605	0.315
4443225	9606.ENSP00000357909	0.315
4445813	9606.ENSP00000373610	0.314
4441823	9606.ENSP00000348380	0.314
4444502	9606.ENSP00000364235	0.314
4448592	9606.ENSP00000411096	0.314
4445465	9606.ENSP00000370242	0.313
4437992	9606.ENSP00000303777	0.313
4442215	9606.ENSP00000352121	0.312
4448651	9606.ENSP00000412457	0.312
4445128	9606.ENSP00000368164	0.312
4442954	9606.ENSP00000356737	0.311
4443422	9606.ENSP00000358925	0.311
4437083	9606.ENSP00000294618	0.311
4449911	9606.ENSP00000439479	0.311
4434485	9606.ENSP00000256443	0.311
4444756	9606.ENSP00000365811	0.311
4438621	9606.ENSP00000310686	0.311
4448765	9606.ENSP00000415030	0.31
4435278	9606.ENSP00000263610	0.31
4451109	9606.ENSP00000474632	0.31
4451571	9606.ENSP00000481184	0.31
4451796	9606.ENSP00000483637	0.31
4443820	9606.ENSP00000360883	0.309
4447558	9606.ENSP00000388620	0.308
4451494	9606.ENSP00000480489	0.308
4437685	9606.ENSP00000300651	0.308
4439047	9606.ENSP00000316244	0.308
4444236	9606.ENSP00000362759	0.308
4450950	9606.ENSP00000470248	0.307
4447534	9606.ENSP00000387941	0.307
4451073	9606.ENSP00000473411	0.307
4443035	9606.ENSP00000357080	0.307
4445122	9606.ENSP00000368119	0.307
4437507	9606.ENSP00000298622	0.307
4432552	9606.ENSP00000003084	0.306
4450492	9606.ENSP00000455099	0.306
4433740	9606.ENSP00000239374	0.306
4441719	9606.ENSP00000347433	0.305
4434983	9606.ENSP00000261937	0.305
4447533	9606.ENSP00000387911	0.305
4438739	9606.ENSP00000311977	0.305
4438188	9606.ENSP00000306080	0.305
4438254	9606.ENSP00000306772	0.304
4444386	9606.ENSP00000363524	0.304
4437712	9606.ENSP00000301037	0.304
4436516	9606.ENSP00000282928	0.304
4438507	9606.ENSP00000309501	0.303
4435654	9606.ENSP00000265849	0.302
4449990	9606.ENSP00000441434	0.302
4445109	9606.ENSP00000368007	0.302
4433536	9606.ENSP00000231484	0.302
4437550	9606.ENSP00000299237	0.302
4433054	9606.ENSP00000218516	0.301
4451607	9606.ENSP00000481699	0.3
4442779	9606.ENSP00000355944	0.3
4451790	9606.ENSP00000483570	0.3
4435193	9606.ENSP00000263088	0.3
4439971	9606.ENSP00000328016	0.3
4449919	9606.ENSP00000439768	0.299
4450859	9606.ENSP00000467958	0.299
4449846	9606.ENSP00000438040	0.299
4438124	9606.ENSP00000305416	0.299
4444494	9606.ENSP00000364180	0.299
4448698	9606.ENSP00000413592	0.298
4450723	9606.ENSP00000463981	0.298
4447214	9606.ENSP00000385216	0.298
4441469	9606.ENSP00000344871	0.298
4436725	9606.ENSP00000287474	0.298
4435568	9606.ENSP00000265164	0.297
4442503	9606.ENSP00000354612	0.297
4442488	9606.ENSP00000354553	0.297
4433338	9606.ENSP00000225823	0.297
4437334	9606.ENSP00000296777	0.296
4441238	9606.ENSP00000342235	0.296
4438589	9606.ENSP00000310435	0.295
4445110	9606.ENSP00000368017	0.295
4437040	9606.ENSP00000293851	0.295
4445233	9606.ENSP00000368880	0.295
4436866	9606.ENSP00000290429	0.295
4451890	9606.ENSP00000484824	0.295
4441237	9606.ENSP00000342222	0.295
4451271	9606.ENSP00000478104	0.295
4443871	9606.ENSP00000361120	0.294
4442907	9606.ENSP00000356518	0.294
4451308	9606.ENSP00000478561	0.293
4435554	9606.ENSP00000265081	0.293
4438665	9606.ENSP00000311219	0.292
4434395	9606.ENSP00000254928	0.292
4451038	9606.ENSP00000472710	0.292
4449881	9606.ENSP00000438788	0.292
4433998	9606.ENSP00000246801	0.292
4446105	9606.ENSP00000376807	0.292
4446380	9606.ENSP00000378605	0.292
4435187	9606.ENSP00000263063	0.291
4450706	9606.ENSP00000463334	0.291
4437747	9606.ENSP00000301327	0.291
4450038	9606.ENSP00000442460	0.289
4448723	9606.ENSP00000414237	0.289
4437888	9606.ENSP00000302728	0.289
4448544	9606.ENSP00000410257	0.288
4451225	9606.ENSP00000477627	0.287
4437766	9606.ENSP00000301464	0.287
4437485	9606.ENSP00000298351	0.287
4438842	9606.ENSP00000313158	0.287
4445405	9606.ENSP00000369871	0.286
4449822	9606.ENSP00000437550	0.286
4450514	9606.ENSP00000455607	0.286
4448546	9606.ENSP00000410294	0.286
4447630	9606.ENSP00000389814	0.286
4444829	9606.ENSP00000366307	0.285
4438959	9606.ENSP00000314946	0.285
4445777	9606.ENSP00000373301	0.285
4439744	9606.ENSP00000325146	0.284
4437665	9606.ENSP00000300403	0.283
4436084	9606.ENSP00000273588	0.282
4443207	9606.ENSP00000357844	0.282
4444981	9606.ENSP00000367203	0.282
4447723	9606.ENSP00000392028	0.282
4447203	9606.ENSP00000385090	0.282
4443045	9606.ENSP00000357123	0.282
4446337	9606.ENSP00000378332	0.282
4449358	9606.ENSP00000426290	0.281
4438963	9606.ENSP00000315011	0.281
4434506	9606.ENSP00000256689	0.281
4448054	9606.ENSP00000398890	0.28
4437527	9606.ENSP00000298912	0.28
4440714	9606.ENSP00000336655	0.28
4442178	9606.ENSP00000351706	0.28
4450509	9606.ENSP00000455510	0.28
4450952	9606.ENSP00000470259	0.28
4451849	9606.ENSP00000484411	0.279
4448559	9606.ENSP00000410545	0.279
4447295	9606.ENSP00000385995	0.279
4434678	9606.ENSP00000259089	0.278
4451414	9606.ENSP00000479675	0.278
4433018	9606.ENSP00000217407	0.278
4434509	9606.ENSP00000256737	0.278
4440576	9606.ENSP00000334553	0.277
4434427	9606.ENSP00000255324	0.277
4434758	9606.ENSP00000260227	0.277
4438462	9606.ENSP00000308944	0.277
4441953	9606.ENSP00000349640	0.277
4432684	9606.ENSP00000161559	0.277
4443828	9606.ENSP00000360938	0.276
4449752	9606.ENSP00000435509	0.276
4432582	9606.ENSP00000009105	0.276
4451192	9606.ENSP00000477056	0.276
4434428	9606.ENSP00000255380	0.276
4450255	9606.ENSP00000448228	0.275
4436489	9606.ENSP00000282397	0.275
4442753	9606.ENSP00000355827	0.275
4443414	9606.ENSP00000358888	0.275
4435629	9606.ENSP00000265686	0.274
4433257	9606.ENSP00000222823	0.273
4440502	9606.ENSP00000333938	0.273
4439145	9606.ENSP00000317674	0.273
4441777	9606.ENSP00000347931	0.273
4443273	9606.ENSP00000358165	0.271
4442972	9606.ENSP00000356832	0.271
4441999	9606.ENSP00000350018	0.271
4443561	9606.ENSP00000359552	0.27
4440021	9606.ENSP00000328405	0.27
4438697	9606.ENSP00000311486	0.27
4434880	9606.ENSP00000261448	0.269
4435098	9606.ENSP00000262510	0.269
4439686	9606.ENSP00000324419	0.269
4437918	9606.ENSP00000302967	0.269
4434834	9606.ENSP00000261196	0.269
4445521	9606.ENSP00000370669	0.269
4445705	9606.ENSP00000372035	0.267
4449348	9606.ENSP00000426103	0.267
4449684	9606.ENSP00000433681	0.267
4450458	9606.ENSP00000454380	0.267
4437003	9606.ENSP00000293261	0.266
4432790	9606.ENSP00000202556	0.266
4443765	9606.ENSP00000360577	0.265
4450309	9606.ENSP00000450444	0.265
4444499	9606.ENSP00000364212	0.265
4444200	9606.ENSP00000362608	0.265
4450369	9606.ENSP00000451792	0.264
4436977	9606.ENSP00000292566	0.264
4438933	9606.ENSP00000314480	0.264
4441173	9606.ENSP00000341658	0.263
4432698	9606.ENSP00000166244	0.263
4443693	9606.ENSP00000360244	0.263
4446681	9606.ENSP00000380553	0.262
4450984	9606.ENSP00000471252	0.262
4451007	9606.ENSP00000471683	0.262
4439437	9606.ENSP00000321348	0.26
4447088	9606.ENSP00000384198	0.259
4434968	9606.ENSP00000261879	0.259
4433855	9606.ENSP00000243440	0.259
4435414	9606.ENSP00000264318	0.259
4441316	9606.ENSP00000343200	0.258
4447759	9606.ENSP00000392617	0.258
4436550	9606.ENSP00000283632	0.258
4435017	9606.ENSP00000262144	0.257
4437534	9606.ENSP00000299084	0.257
4447195	9606.ENSP00000385025	0.257
4434612	9606.ENSP00000258229	0.256
4448242	9606.ENSP00000402661	0.256
4439648	9606.ENSP00000323901	0.256
4444378	9606.ENSP00000363492	0.255
4441497	9606.ENSP00000345192	0.255
4450833	9606.ENSP00000466971	0.255
4449266	9606.ENSP00000423822	0.254
4438748	9606.ENSP00000312070	0.254
4451155	9606.ENSP00000476145	0.254
4449350	9606.ENSP00000426120	0.254
4433971	9606.ENSP00000246112	0.253
4445837	9606.ENSP00000373884	0.253
4436493	9606.ENSP00000282486	0.253
4444888	9606.ENSP00000366641	0.252
4432785	9606.ENSP00000201031	0.252
4444490	9606.ENSP00000364163	0.252
4447385	9606.ENSP00000386498	0.252
4435693	9606.ENSP00000266263	0.252
4440148	9606.ENSP00000329995	0.251
4445988	9606.ENSP00000375942	0.251
4451786	9606.ENSP00000483547	0.25
4432564	9606.ENSP00000005587	0.25
4435191	9606.ENSP00000263083	0.25
4450628	9606.ENSP00000460274	0.249
4443755	9606.ENSP00000360530	0.249
4441956	9606.ENSP00000349677	0.249
4445440	9606.ENSP00000370078	0.249
4443461	9606.ENSP00000359130	0.248
4448362	9606.ENSP00000405423	0.248
4441928	9606.ENSP00000349458	0.248
4451650	9606.ENSP00000482245	0.248
4440280	9606.ENSP00000331640	0.247
4446009	9606.ENSP00000376141	0.247
4444460	9606.ENSP00000363976	0.247
4440849	9606.ENSP00000338171	0.247
4440610	9606.ENSP00000334879	0.247
4434503	9606.ENSP00000256646	0.247
4443543	9606.ENSP00000359504	0.247
4441960	9606.ENSP00000349689	0.247
4445525	9606.ENSP00000370697	0.246
4447261	9606.ENSP00000385722	0.246
4447234	9606.ENSP00000385467	0.246
4451184	9606.ENSP00000476948	0.246
4436474	9606.ENSP00000282226	0.246
4446316	9606.ENSP00000378248	0.245
4433749	9606.ENSP00000239587	0.245
4435534	9606.ENSP00000265016	0.245
4445992	9606.ENSP00000375986	0.245
4442188	9606.ENSP00000351790	0.245
4441856	9606.ENSP00000348751	0.245
4443527	9606.ENSP00000359424	0.244
4449508	9606.ENSP00000429601	0.244
4437594	9606.ENSP00000299698	0.243
4441219	9606.ENSP00000342082	0.243
4445702	9606.ENSP00000371994	0.242
4435213	9606.ENSP00000263205	0.241
4443546	9606.ENSP00000359507	0.241
4450221	9606.ENSP00000447057	0.24
4436000	9606.ENSP00000272133	0.24
4441978	9606.ENSP00000349874	0.24
4439149	9606.ENSP00000317721	0.239
4433829	9606.ENSP00000242729	0.239
4447683	9606.ENSP00000391209	0.238
4449755	9606.ENSP00000435582	0.238
4432736	9606.ENSP00000181839	0.238
4442149	9606.ENSP00000351490	0.238
4438918	9606.ENSP00000314173	0.238
4435865	9606.ENSP00000269142	0.237
4444674	9606.ENSP00000365255	0.237
4435140	9606.ENSP00000262794	0.235
4440411	9606.ENSP00000332915	0.234
4449577	9606.ENSP00000431165	0.234
4435123	9606.ENSP00000262659	0.234
4442463	9606.ENSP00000354451	0.233
4439849	9606.ENSP00000326407	0.233
4451219	9606.ENSP00000477587	0.233
4439778	9606.ENSP00000325612	0.233
4443028	9606.ENSP00000357067	0.233
4440254	9606.ENSP00000331376	0.233
4446175	9606.ENSP00000377284	0.232
4433381	9606.ENSP00000227065	0.232
4435413	9606.ENSP00000264316	0.231
4445324	9606.ENSP00000369436	0.231
4444107	9606.ENSP00000362186	0.231
4436400	9606.ENSP00000280904	0.23
4447174	9606.ENSP00000384881	0.23
4433419	9606.ENSP00000228567	0.23
4436422	9606.ENSP00000281282	0.23
4441786	9606.ENSP00000348019	0.23
4450558	9606.ENSP00000457230	0.23
4440913	9606.ENSP00000338967	0.23
4451981	9606.ENSP00000485260	0.229
4445037	9606.ENSP00000367570	0.228
4450851	9606.ENSP00000467494	0.228
4449625	9606.ENSP00000432412	0.228
4446969	9606.ENSP00000382871	0.227
4436637	9606.ENSP00000285599	0.227
4449324	9606.ENSP00000425487	0.226
4436823	9606.ENSP00000289749	0.226
4440494	9606.ENSP00000333896	0.226
4449172	9606.ENSP00000421377	0.226
4432760	9606.ENSP00000196061	0.226
4450324	9606.ENSP00000450832	0.226
4433487	9606.ENSP00000229955	0.225
4434466	9606.ENSP00000256246	0.225
4433279	9606.ENSP00000223324	0.225
4447223	9606.ENSP00000385357	0.224
4445145	9606.ENSP00000368278	0.224
4451787	9606.ENSP00000483549	0.224
4435054	9606.ENSP00000262305	0.224
4450572	9606.ENSP00000457539	0.224
4437802	9606.ENSP00000301838	0.223
4445607	9606.ENSP00000371272	0.222
4436424	9606.ENSP00000281321	0.222
4434486	9606.ENSP00000256447	0.221
4443651	9606.ENSP00000360046	0.221
4440373	9606.ENSP00000332592	0.221
4446047	9606.ENSP00000376384	0.221
4447361	9606.ENSP00000386331	0.221
4444555	9606.ENSP00000364567	0.221
4448908	9606.ENSP00000417569	0.221
4436577	9606.ENSP00000284287	0.22
4440798	9606.ENSP00000337501	0.22
4443882	9606.ENSP00000361180	0.22
4432694	9606.ENSP00000164305	0.22
4446537	9606.ENSP00000379654	0.22
4449099	9606.ENSP00000420211	0.22
4442335	9606.ENSP00000353245	0.219
4443230	9606.ENSP00000357922	0.219
4451146	9606.ENSP00000475939	0.219
4442111	9606.ENSP00000351147	0.218
4439118	9606.ENSP00000317327	0.218
4447499	9606.ENSP00000387334	0.217
4447155	9606.ENSP00000384716	0.217
4437876	9606.ENSP00000302625	0.217
4433045	9606.ENSP00000218176	0.217
4448181	9606.ENSP00000401513	0.216
4450229	9606.ENSP00000447378	0.216
4449819	9606.ENSP00000437468	0.216
4434313	9606.ENSP00000253669	0.216
4443366	9606.ENSP00000358714	0.216
4447871	9606.ENSP00000394888	0.215
4444957	9606.ENSP00000367081	0.215
4443046	9606.ENSP00000357125	0.214
4435349	9606.ENSP00000263985	0.214
4445490	9606.ENSP00000370430	0.213
4433084	9606.ENSP00000219368	0.213
4436700	9606.ENSP00000286827	0.213
4449630	9606.ENSP00000432481	0.213
4448179	9606.ENSP00000401502	0.213
4436323	9606.ENSP00000278937	0.212
4443538	9606.ENSP00000359488	0.212
4443850	9606.ENSP00000361027	0.212
4444684	9606.ENSP00000365318	0.212
4443633	9606.ENSP00000359940	0.212
4436963	9606.ENSP00000292408	0.212
4450815	9606.ENSP00000466561	0.212
4442919	9606.ENSP00000356563	0.212
4440241	9606.ENSP00000331242	0.212
4448505	9606.ENSP00000409131	0.211
4444558	9606.ENSP00000364579	0.21
4444991	9606.ENSP00000367276	0.21
4436049	9606.ENSP00000272902	0.21
4449297	9606.ENSP00000424571	0.21
4433150	9606.ENSP00000221327	0.209
4448190	9606.ENSP00000401678	0.209
4434768	9606.ENSP00000260323	0.209
4441633	9606.ENSP00000346537	0.209
4450439	9606.ENSP00000453940	0.208
4440613	9606.ENSP00000334928	0.208
4442791	9606.ENSP00000355995	0.208
4435400	9606.ENSP00000264233	0.207
4447190	9606.ENSP00000384999	0.207
4445160	9606.ENSP00000368402	0.207
4442013	9606.ENSP00000350102	0.207
4450335	9606.ENSP00000450980	0.207
4450808	9606.ENSP00000466298	0.206
4448458	9606.ENSP00000407560	0.206
4441396	9606.ENSP00000344173	0.206
4439195	9606.ENSP00000318298	0.206
4433081	9606.ENSP00000219315	0.206
4435684	9606.ENSP00000266070	0.205
4446918	9606.ENSP00000382342	0.204
4437679	9606.ENSP00000300589	0.204
4446747	9606.ENSP00000381008	0.204
4439908	9606.ENSP00000327246	0.203
4446016	9606.ENSP00000376204	0.203
4439258	9606.ENSP00000319118	0.202
4433302	9606.ENSP00000225171	0.202
4435107	9606.ENSP00000262577	0.202
4436829	9606.ENSP00000289921	0.201
4446698	9606.ENSP00000380690	0.201
4441628	9606.ENSP00000346484	0.201
4443802	9606.ENSP00000360793	0.2
4446989	9606.ENSP00000383115	0.2
4448407	9606.ENSP00000406229	0.199
4444876	9606.ENSP00000366563	0.199
4435488	9606.ENSP00000264731	0.199
4435320	9606.ENSP00000263805	0.199
4436817	9606.ENSP00000289547	0.199
4444342	9606.ENSP00000363329	0.198
4449093	9606.ENSP00000420176	0.197
4432904	9606.ENSP00000216068	0.197
4449641	9606.ENSP00000432692	0.197
4433794	9606.ENSP00000241125	0.197
4447988	9606.ENSP00000397598	0.197
4439312	9606.ENSP00000319799	0.197
4445637	9606.ENSP00000371472	0.196
4445509	9606.ENSP00000370555	0.196
4450635	9606.ENSP00000460823	0.196
4438347	9606.ENSP00000307701	0.196
4436843	9606.ENSP00000290208	0.195
4445842	9606.ENSP00000373948	0.195
4449985	9606.ENSP00000441365	0.195
4442797	9606.ENSP00000356024	0.194
4448371	9606.ENSP00000405635	0.194
4433851	9606.ENSP00000243346	0.194
4433169	9606.ENSP00000221515	0.194
4437463	9606.ENSP00000298139	0.193
4439222	9606.ENSP00000318716	0.193
4437981	9606.ENSP00000303584	0.193
4438175	9606.ENSP00000305924	0.192
4436708	9606.ENSP00000287097	0.192
4450246	9606.ENSP00000448054	0.192
4434366	9606.ENSP00000254605	0.192
4435056	9606.ENSP00000262315	0.192
4433527	9606.ENSP00000231188	0.192
4445239	9606.ENSP00000368920	0.192
4436999	9606.ENSP00000293190	0.191
4444524	9606.ENSP00000364379	0.191
4440331	9606.ENSP00000332151	0.191
4445423	9606.ENSP00000369979	0.191
4449896	9606.ENSP00000439182	0.19
4446287	9606.ENSP00000378067	0.189
4432890	9606.ENSP00000215912	0.189
4441348	9606.ENSP00000343617	0.189
4434570	9606.ENSP00000257789	0.189
4434494	9606.ENSP00000256538	0.189
4437914	9606.ENSP00000302935	0.188
4432682	9606.ENSP00000160827	0.188
4449286	9606.ENSP00000424328	0.188
4444452	9606.ENSP00000363921	0.188
4443250	9606.ENSP00000358062	0.188
4440095	9606.ENSP00000329357	0.188
4436365	9606.ENSP00000280200	0.188
4439471	9606.ENSP00000321735	0.188
4432609	9606.ENSP00000025301	0.187
4448162	9606.ENSP00000401197	0.187
4441707	9606.ENSP00000347322	0.187
4443029	9606.ENSP00000357068	0.187
4435653	9606.ENSP00000265843	0.187
4447277	9606.ENSP00000385824	0.187
4443126	9606.ENSP00000357565	0.186
4447528	9606.ENSP00000387822	0.186
4445088	9606.ENSP00000367888	0.186
4437749	9606.ENSP00000301332	0.186
4449842	9606.ENSP00000437955	0.186
4435750	9606.ENSP00000267205	0.186
4444242	9606.ENSP00000362776	0.186
4448218	9606.ENSP00000402152	0.185
4449037	9606.ENSP00000419397	0.185
4436169	9606.ENSP00000274979	0.185
4447902	9606.ENSP00000395708	0.185
4438192	9606.ENSP00000306105	0.185
4440402	9606.ENSP00000332806	0.185
4437237	9606.ENSP00000296125	0.185
4439811	9606.ENSP00000326003	0.185
4450345	9606.ENSP00000451162	0.184
4439318	9606.ENSP00000319883	0.184
4447410	9606.ENSP00000386665	0.184
4434539	9606.ENSP00000257287	0.184
4434052	9606.ENSP00000248248	0.184
4439432	9606.ENSP00000321334	0.183
4437731	9606.ENSP00000301202	0.183
4450097	9606.ENSP00000443985	0.183
4440049	9606.ENSP00000328777	0.183
4448281	9606.ENSP00000403644	0.183
4435859	9606.ENSP00000269051	0.182
4451490	9606.ENSP00000480474	0.182
4434738	9606.ENSP00000259951	0.181
4433328	9606.ENSP00000225688	0.181
4447084	9606.ENSP00000384183	0.181
4446596	9606.ENSP00000380023	0.181
4447257	9606.ENSP00000385695	0.181
4443535	9606.ENSP00000359483	0.18
4433899	9606.ENSP00000244527	0.18
4434358	9606.ENSP00000254436	0.18
4441653	9606.ENSP00000346733	0.179
4440763	9606.ENSP00000337122	0.179
4446144	9606.ENSP00000377043	0.179
4451657	9606.ENSP00000482285	0.179
4451017	9606.ENSP00000472109	0.178
4449051	9606.ENSP00000419502	0.178
4447812	9606.ENSP00000393762	0.178
4439569	9606.ENSP00000322956	0.178
4448660	9606.ENSP00000412763	0.177
4436940	9606.ENSP00000291906	0.177
4432922	9606.ENSP00000216177	0.177
4436973	9606.ENSP00000292524	0.177
4441398	9606.ENSP00000344206	0.176
4443387	9606.ENSP00000358786	0.176
4438707	9606.ENSP00000311579	0.176
4445237	9606.ENSP00000368908	0.176
4443398	9606.ENSP00000358815	0.175
4434420	9606.ENSP00000255198	0.175
4448807	9606.ENSP00000415998	0.175
4440046	9606.ENSP00000328729	0.174
4441821	9606.ENSP00000348349	0.174
4435504	9606.ENSP00000264852	0.174
4433420	9606.ENSP00000228606	0.173
4442741	9606.ENSP00000355751	0.173
4446908	9606.ENSP00000382241	0.173
4448792	9606.ENSP00000415556	0.173
4438176	9606.ENSP00000305926	0.173
4443462	9606.ENSP00000359132	0.173
4443390	9606.ENSP00000358798	0.173
4435854	9606.ENSP00000268896	0.173
4446079	9606.ENSP00000376568	0.173
4451470	9606.ENSP00000480316	0.172
4443392	9606.ENSP00000358802	0.172
4448174	9606.ENSP00000401437	0.172
4443111	9606.ENSP00000357474	0.171
4435491	9606.ENSP00000264741	0.171
4440940	9606.ENSP00000339260	0.17
4438524	9606.ENSP00000309606	0.17
4450568	9606.ENSP00000457466	0.17
4441315	9606.ENSP00000343190	0.17
4439155	9606.ENSP00000317842	0.17
4443305	9606.ENSP00000358391	0.17
4434266	9606.ENSP00000252992	0.169
4438105	9606.ENSP00000305151	0.169
4441404	9606.ENSP00000344223	0.169
4447710	9606.ENSP00000391692	0.169
4447718	9606.ENSP00000391869	0.169
4436806	9606.ENSP00000289361	0.169
4434899	9606.ENSP00000261537	0.169
4435765	9606.ENSP00000267430	0.169
4438060	9606.ENSP00000304586	0.168
4446796	9606.ENSP00000381298	0.168
4448670	9606.ENSP00000413001	0.168
4447701	9606.ENSP00000391592	0.168
4442973	9606.ENSP00000356840	0.168
4445208	9606.ENSP00000368727	0.168
4447085	9606.ENSP00000384192	0.167
4451688	9606.ENSP00000482546	0.167
4439409	9606.ENSP00000321026	0.167
4437186	9606.ENSP00000295746	0.167
4444965	9606.ENSP00000367137	0.166
4436576	9606.ENSP00000284274	0.166
4434595	9606.ENSP00000258052	0.166
4435124	9606.ENSP00000262662	0.166
4449686	9606.ENSP00000433757	0.165
4438389	9606.ENSP00000308179	0.165
4442465	9606.ENSP00000354458	0.165
4451518	9606.ENSP00000480722	0.165
4448245	9606.ENSP00000402756	0.164
4441571	9606.ENSP00000345972	0.164
4439613	9606.ENSP00000323580	0.164
4447141	9606.ENSP00000384610	0.164
4441196	9606.ENSP00000341905	0.164
4451374	9606.ENSP00000479256	0.163
4436688	9606.ENSP00000286688	0.163
4439621	9606.ENSP00000323645	0.163
4442396	9606.ENSP00000353770	0.162
4449291	9606.ENSP00000424474	0.162
4444115	9606.ENSP00000362217	0.161
4436311	9606.ENSP00000278836	0.161
4443635	9606.ENSP00000359956	0.161
4446420	9606.ENSP00000378912	0.16
4445470	9606.ENSP00000370288	0.16
4451637	9606.ENSP00000482119	0.159
4445620	9606.ENSP00000371345	0.159
